Version,Relative path,LOC,LOC added,Avg LOC added,Max LOC added,Churn,Avg churn,Max churn,Avg chg set,Max chg set,Num. of authors,Num. of revs.,Buggy
1.0.3,storm-core/src/jvm/org/apache/storm/tuple/Fields.java,142,68,17,17,64,16,16,167,394,3,4,no
1.0.3,storm-core/src/jvm/org/apache/storm/tuple/ITuple.java,214,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/tuple/MessageId.java,94,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/tuple/Tuple.java,68,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/tuple/TupleImpl.java,356,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/tuple/Values.java,37,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/ui/FilterConfiguration.java,63,3,1,1,0,0,0,10,25,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/ui/IConfigurator.java,24,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/ui/InvalidRequestException.java,37,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/ui/UIHelpers.java,284,129,32,47,51,13,24,113,394,3,4,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/BatchHelper.java,92,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/BufferFileInputStream.java,54,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/BufferInputStream.java,54,4,2,2,2,1,1,20,20,1,2,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/CRC32OutputStream.java,44,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ClojureTimerTask.java,35,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ConfigUtils.java,536,48,12,22,-84,-21,0,98,290,2,4,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/DRPCClient.java,66,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/DisruptorBackpressureCallback.java,27,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,589,92,10,20,67,7,19,53,394,5,9,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ExtendedThreadPoolExecutor.java,67,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/IPredicate.java,27,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/IndifferentAccessMap.java,177,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/InprocMessaging.java,100,112,56,56,82,41,41,176,290,2,2,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/KeyedRoundRobinQueue.java,68,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ListDelegate.java,156,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/LocalState.java,277,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/Monitor.java,252,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/MutableInt.java,43,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/MutableLong.java,43,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/MutableObject.java,38,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/NimbusClient.java,139,100,13,29,13,2,7,53,394,4,8,yes
1.0.3,storm-core/src/jvm/org/apache/storm/utils/NimbusLeaderNotFoundException.java,41,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/RegisteredGlobalState.java,62,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/RotatingMap.java,128,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ServiceRegistry.java,47,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ShellBoltMessageQueue.java,121,2,1,1,0,0,0,146,290,2,2,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ShellProcess.java,215,14,7,7,10,5,5,3,3,2,2,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ShellUtils.java,505,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/StormBoundedExponentialBackoffRetry.java,79,12,4,4,9,3,3,137,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/StormCommonInstaller.java,43,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/StormConnectionStateConverter.java,44,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ThriftTopologyUtils.java,70,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/Time.java,183,140,18,42,90,11,23,117,394,4,8,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/TimeCacheMap.java,125,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/TopologySpoutLag.java,195,23,6,6,20,5,5,16,25,4,4,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/TransferDrainer.java,140,68,14,17,32,6,8,29,79,4,5,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/TupleUtils.java,67,20,5,5,12,3,3,134,394,4,4,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/Utils.java,2298,408,16,59,-200,-8,21,49,394,6,25,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/VersionInfo.java,131,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/VersionedStore.java,188,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/WindowedTimeThrottler.java,51,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/WorkerBackpressureCallback.java,26,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/WorkerBackpressureThread.java,80,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/WritableUtils.java,375,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ZookeeperAuthInfo.java,53,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/utils/ZookeeperServerCnxnFactory.java,84,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/validation/ConfigValidation.java,716,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/validation/ConfigValidationAnnotations.java,217,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/validation/ConfigValidationUtils.java,175,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/CountEvictionPolicy.java,81,21,7,7,18,6,6,199,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/CountTriggerPolicy.java,76,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/DefaultEvictionContext.java,53,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/Event.java,49,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/EventImpl.java,51,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/EvictionContext.java,47,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/EvictionPolicy.java,82,21,7,7,21,7,7,199,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/TimeEvictionPolicy.java,72,27,9,9,3,1,1,199,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/TimeTriggerPolicy.java,132,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/TimestampExtractor.java,35,84,28,35,72,24,35,137,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/TriggerHandler.java,31,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/TriggerPolicy.java,49,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/TupleWindow.java,26,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/TupleWindowImpl.java,93,33,11,11,33,11,11,199,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/WaterMarkEvent.java,38,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/WaterMarkEventGenerator.java,121,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/WatermarkCountEvictionPolicy.java,68,6,2,2,-18,-6,-6,199,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/WatermarkCountTriggerPolicy.java,91,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/WatermarkTimeEvictionPolicy.java,77,6,2,2,0,0,0,199,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/WatermarkTimeTriggerPolicy.java,126,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/Window.java,55,21,7,7,21,7,7,199,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/WindowLifecycleListener.java,43,6,2,2,3,1,1,199,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/windowing/WindowManager.java,289,3,1,1,0,0,0,199,394,3,3,no
1.0.3,storm-core/src/jvm/org/apache/storm/zookeeper/LeaderElectorImp.java,124,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/zookeeper/ZkEventTypes.java,43,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/zookeeper/ZkKeeperStates.java,41,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/src/jvm/org/apache/storm/zookeeper/Zookeeper.java,545,427,53,101,341,43,82,112,394,6,8,no
1.0.3,storm-core/test/jvm/org/apache/storm/MessagingTest.java,68,272,68,68,272,68,68,133,394,4,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/MockAutoCred.java,75,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/PaceMakerStateStorageFactoryTest.java,155,90,18,30,48,10,19,64,290,3,5,no
1.0.3,storm-core/test/jvm/org/apache/storm/PacemakerTest.java,242,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/TestCgroups.java,129,2,1,1,-2,-1,-1,176,290,2,2,no
1.0.3,storm-core/test/jvm/org/apache/storm/TestConfigValidate.java,781,34,17,17,34,17,17,5,5,2,2,no
1.0.3,storm-core/test/jvm/org/apache/storm/TickTupleTest.java,102,306,102,102,306,102,102,132,394,3,3,no
1.0.3,storm-core/test/jvm/org/apache/storm/blobstore/BlobStoreTest.java,469,90,30,30,39,13,13,133,394,3,3,no
1.0.3,storm-core/test/jvm/org/apache/storm/blobstore/BlobSynchronizerTest.java,137,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/blobstore/ClientBlobStoreTest.java,179,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/cluster/StormClusterStateImplTest.java,115,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/command/RebalanceTest.java,41,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/command/SetLogLevelTest.java,54,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/command/TestCLI.java,81,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/daemon/drpc/DRPCTest.java,252,756,252,252,756,252,252,148,394,3,3,no
1.0.3,storm-core/test/jvm/org/apache/storm/daemon/supervisor/BasicContainerTest.java,485,978,109,485,971,108,485,56,290,5,9,no
1.0.3,storm-core/test/jvm/org/apache/storm/daemon/supervisor/ContainerTest.java,269,541,108,269,538,108,269,150,394,5,5,no
1.0.3,storm-core/test/jvm/org/apache/storm/daemon/supervisor/SlotTest.java,498,1044,261,515,996,249,515,134,290,2,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/daemon/worker/LogConfigManagerTest.java,202,890,148,219,842,140,219,52,93,4,6,no
1.0.3,storm-core/test/jvm/org/apache/storm/daemon/worker/WorkerTest.java,39,156,39,39,156,39,39,33,79,4,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/dependency/DependencyPropertiesParserTest.java,72,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/dependency/DependencyUploaderTest.java,297,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/executor/error/ReportErrorTest.java,74,156,39,76,148,37,76,134,290,2,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/grouping/PartialKeyGroupingTest.java,66,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/grouping/ShuffleGroupingTest.java,147,441,147,147,441,147,147,10,25,3,3,no
1.0.3,storm-core/test/jvm/org/apache/storm/localizer/AsyncLocalizerTest.java,187,374,187,187,374,187,187,176,290,2,2,no
1.0.3,storm-core/test/jvm/org/apache/storm/localizer/LocalizedResourceRetentionSetTest.java,85,10,5,5,0,0,0,176,290,2,2,no
1.0.3,storm-core/test/jvm/org/apache/storm/localizer/LocalizedResourceSetTest.java,74,12,6,6,0,0,0,176,290,2,2,no
1.0.3,storm-core/test/jvm/org/apache/storm/localizer/LocalizerTest.java,672,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/metric/ClusterMetricsConsumerExecutorTest.java,133,532,133,133,532,133,133,133,394,3,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/metric/FakeMetricConsumer.java,88,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/metric/filter/FilterByMetricNameTest.java,95,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/metric/internal/CountStatAndMetricTest.java,86,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/metric/internal/LatencyStatAndMetricTest.java,83,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/metric/internal/RateTrackerTest.java,94,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/metric/util/DataPointExpanderTest.java,109,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/nimbus/InMemoryTopologyActionNotifier.java,53,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/nimbus/LocalNimbusTest.java,132,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/scheduler/resource/TestResourceAwareScheduler.java,1366,2729,546,683,-116,-23,-1,62,290,3,5,no
1.0.3,storm-core/test/jvm/org/apache/storm/scheduler/resource/TestUser.java,111,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/scheduler/resource/TestUtilsForResourceAwareScheduler.java,369,288,72,72,280,70,70,77,290,3,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/scheduler/resource/strategies/eviction/TestDefaultEvictionStrategy.java,751,3007,601,751,3004,601,751,62,290,3,5,no
1.0.3,storm-core/test/jvm/org/apache/storm/scheduler/resource/strategies/scheduling/TestDefaultResourceAwareStrategy.java,331,12,3,3,-8,-2,-2,77,290,3,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/auth/AuthUtilsTest.java,240,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/auth/AuthUtilsTestMock.java,82,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/auth/AutoSSLTest.java,136,408,102,136,408,102,136,21,79,3,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/auth/DefaultHttpCredentialsPluginTest.java,90,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/auth/ReqContextTest.java,87,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/auth/SaslTransportPluginTest.java,49,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/auth/ThriftClientTest.java,68,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/auth/ThriftServerTest.java,38,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/auth/authorizer/DRPCSimpleACLAuthorizerTest.java,163,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/security/serialization/BlowfishTupleSerializerTest.java,86,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/serialization/GzipBridgeSerializationDelegateTest.java,82,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/serialization/GzipBridgeThriftSerializationDelegateTest.java,71,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/serialization/SerializationFactoryTest.java,61,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/serialization/SerializationTest.java,115,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/serialization/ThriftBridgeSerializationDelegateTest.java,60,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/spout/CheckpointSpoutTest.java,262,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/state/InMemoryKeyValueStateTest.java,99,27,27,27,27,27,27,6,6,1,1,no
1.0.3,storm-core/test/jvm/org/apache/storm/stats/TestStatsUtil.java,266,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/streams/ProcessorBoltTest.java,174,526,105,174,522,104,174,133,394,3,5,no
1.0.3,storm-core/test/jvm/org/apache/storm/streams/StatefulProcessorBoltTest.java,111,335,84,111,333,83,111,161,394,3,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/streams/StreamBuilderTest.java,268,808,202,268,804,201,268,161,394,3,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/streams/WindowedProcessorBoltTest.java,110,331,83,110,330,83,110,161,394,3,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/streams/processors/JoinProcessorTest.java,125,358,90,125,358,90,125,138,394,3,4,no
1.0.3,storm-core/test/jvm/org/apache/storm/topology/StatefulBoltExecutorTest.java,178,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/topology/StatefulWindowedBoltExecutorTest.java,131,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/topology/TopologyBuilderTest.java,118,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/topology/WindowedBoltExecutorTest.java,230,21,7,7,9,3,3,137,394,3,3,no
1.0.3,storm-core/test/jvm/org/apache/storm/trident/TestTridentTopology.java,76,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/trident/TridentWindowingTest.java,105,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/tuple/FieldsTest.java,126,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/DisruptorQueueBackpressureTest.java,110,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/DisruptorQueueTest.java,187,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/MockTupleHelpers.java,40,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/ShellBoltMessageQueueTest.java,85,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/StormBoundedExponentialBackoffRetryTest.java,100,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/ThriftTopologyUtilsTest.java,106,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/ThrowableNestedCauseMatcher.java,44,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/TimeTest.java,95,14,7,7,-34,-17,-17,93,93,1,2,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/UtilsTest.java,219,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/WorkerBackpressureThreadTest.java,50,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/ZookeeperServerCnxnFactoryTest.java,39,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/staticmocking/ConfigUtilsInstaller.java,40,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/staticmocking/UtilsInstaller.java,38,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/utils/staticmocking/package-info.java,95,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/windowing/WaterMarkEventGeneratorTest.java,118,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-core/test/jvm/org/apache/storm/windowing/WindowManagerTest.java,570,3,1,1,0,0,0,199,394,3,3,no
1.0.3,storm-drpc-server/src/main/java/org/apache/storm/daemon/drpc/DRPCServer.java,180,360,180,180,360,180,180,210,394,2,2,no
1.0.3,storm-drpc-server/src/main/java/org/apache/storm/daemon/drpc/webapp/AuthorizationExceptionMapper.java,39,78,39,39,78,39,39,210,394,2,2,no
1.0.3,storm-drpc-server/src/main/java/org/apache/storm/daemon/drpc/webapp/DRPCApplication.java,47,94,47,47,94,47,47,210,394,2,2,no
1.0.3,storm-drpc-server/src/main/java/org/apache/storm/daemon/drpc/webapp/DRPCExceptionMapper.java,61,122,61,61,122,61,61,210,394,2,2,no
1.0.3,storm-drpc-server/src/main/java/org/apache/storm/daemon/drpc/webapp/DRPCResource.java,63,126,63,63,126,63,63,210,394,2,2,no
1.0.3,storm-drpc-server/src/main/java/org/apache/storm/daemon/drpc/webapp/ReqContextFilter.java,69,138,69,69,138,69,69,210,394,2,2,no
1.0.3,storm-drpc-server/src/test/java/org/apache/storm/daemon/drpc/DRPCServerTest.java,214,428,214,214,428,214,214,210,394,2,2,no
1.0.3,storm-rename-hack/src/main/java/org/apache/storm/hack/DefaultShader.java,391,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-rename-hack/src/main/java/org/apache/storm/hack/IOUtil.java,41,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-rename-hack/src/main/java/org/apache/storm/hack/ShadeRequest.java,69,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-rename-hack/src/main/java/org/apache/storm/hack/StormShadeRequest.java,41,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-rename-hack/src/main/java/org/apache/storm/hack/StormShadeTransformer.java,37,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-rename-hack/src/main/java/org/apache/storm/hack/relocation/Relocator.java,40,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-rename-hack/src/main/java/org/apache/storm/hack/relocation/SimpleRelocator.java,97,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-rename-hack/src/main/java/org/apache/storm/hack/resource/ClojureTransformer.java,71,0,0,0,0,0,0,0,0,0,0,no
1.0.3,storm-rename-hack/src/main/java/org/apache/storm/hack/resource/ResourceTransformer.java,46,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-elasticsearch-examples/src/main/java/org/apache/storm/elasticsearch/bolt/EsIndexTopology.java,118,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-elasticsearch-examples/src/main/java/org/apache/storm/elasticsearch/common/EsConstants.java,22,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-elasticsearch-examples/src/main/java/org/apache/storm/elasticsearch/common/EsTestUtil.java,75,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-elasticsearch-examples/src/main/java/org/apache/storm/elasticsearch/trident/TridentEsTopology.java,133,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/LookupWordCount.java,79,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/PersistentWordCount.java,91,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/TotalWordCounter.java,70,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/WordCountClient.java,57,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/WordCountValueMapper.java,70,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/WordCounter.java,59,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/topology/WordSpout.java,88,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/trident/PrintFunction.java,40,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hbase-examples/src/main/java/org/apache/storm/hbase/trident/WordCountTrident.java,104,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hdfs-examples/src/main/java/org/apache/storm/hdfs/bolt/HdfsFileTopology.java,195,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hdfs-examples/src/main/java/org/apache/storm/hdfs/bolt/SequenceFileTopology.java,201,0,0,0,0,0,0,0,0,0,0,no
1.1.0,examples/storm-hdfs-examples/src/main/java/org/apache/storm/hdfs/spout/HdfsSpoutTopology.java,192,0,0,0,0,0,0,0,0,0,0,no
